"components"	"count"	"rule"	"step"
"(VII, \"major\")"	0.5	"CFRule(%7_termination)"	-1
"(VII, \"major\")"	0.5	"CFRule(o7_termination)"	-1
"(VII, \"minor\")"	1.0	"CFRule(prolongation)"	-1
"(VII, \"minor\")"	1.0	"CFRule(modulation)"	-1
"(VII, \"minor\")"	1.0	"CFRule(diatonic_prep)"	-1
"(VII, \"minor\")"	1.0	"CFRule(dominant_prep)"	-1
"(VII, \"minor\")"	0.25	"CFRule(^_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(+_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(7_termination)"	-1
"(VII, \"minor\")"	0.25	"CFRule(sus_termination)"	-1
"(I, \"major\")"	22.0	"CFRule(diatonic_subs)"	0
"(I, \"major\")"	19.0	"CFRule(mode_change)"	0
"(I, \"major\")"	16.0	"CFRule(diatonic_prep)"	0
"(I, \"major\")"	14.333333333333332	"CFRule(^7_termination)"	0
"(I, \"major\")"	12.0	"CFRule(plagal_prep)"	0
"(I, \"major\")"	8.0	"CFRule(prolongation)"	0
"(I, \"major\")"	2.333333333333333	"CFRule(^_termination)"	0
"(I, \"major\")"	2.333333333333333	"CFRule(6_termination)"	0
"(I, \"minor\")"	27.333333333333332	"CFRule(m7_termination)"	0
"(I, \"minor\")"	17.0	"CFRule(diatonic_prep)"	0
"(I, \"minor\")"	16.0	"CFRule(mode_change)"	0
"(I, \"minor\")"	15.0	"CFRule(diatonic_subs)"	0
"(I, \"minor\")"	8.0	"CFRule(plagal_prep)"	0
"(I, \"minor\")"	7.0	"CFRule(prolongation)"	0
"(I, \"minor\")"	4.333333333333333	"CFRule(m_termination)"	0
"(I, \"minor\")"	4.333333333333333	"CFRule(m^7_termination)"	0
"(II, \"major\")"	8.5	"CFRule(m7_termination)"	0
"(II, \"major\")"	7.0	"CFRule(dominant_prep)"	0
"(II, \"major\")"	4.0	"CFRule(diatonic_subs)"	0
"(II, \"major\")"	1.5	"CFRule(m_termination)"	0
"(II, \"major\")"	1.0	"CFRule(prolongation)"	0
"(II, \"major\")"	1.0	"CFRule(modulation)"	0
"(II, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(II, \"minor\")"	6.0	"CFRule(%7_termination)"	0
"(II, \"minor\")"	5.0	"CFRule(diatonic_subs)"	0
"(II, \"minor\")"	3.0	"CFRule(modulation)"	0
"(II, \"minor\")"	2.0	"CFRule(prolongation)"	0
"(II, \"minor\")"	2.0	"CFRule(diatonic_prep)"	0
"(II, \"minor\")"	2.0	"CFRule(dominant_prep)"	0
"(III, \"major\")"	3.0	"CFRule(modulation)"	0
"(III, \"major\")"	2.5	"CFRule(m7_termination)"	0
"(III, \"major\")"	2.0	"CFRule(dominant_prep)"	0
"(III, \"major\")"	1.0	"CFRule(prolongation)"	0
"(III, \"major\")"	1.0	"CFRule(diatonic_prep)"	0
"(III, \"major\")"	0.5	"CFRule(m_termination)"	0
"(III, \"minor\")"	20.333333333333332	"CFRule(^7_termination)"	0
"(III, \"minor\")"	19.0	"CFRule(diatonic_prep)"	0
"(III, \"minor\")"	13.0	"CFRule(prolongation)"	0
"(III, \"minor\")"	7.0	"CFRule(modulation)"	0
"(III, \"minor\")"	6.0	"CFRule(dominant_prep)"	0
"(III, \"minor\")"	1.3333333333333333	"CFRule(^_termination)"	0
"(III, \"minor\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(IV, \"major\")"	11.333333333333332	"CFRule(^7_termination)"	0
"(IV, \"major\")"	7.0	"CFRule(prolongation)"	0
"(IV, \"major\")"	7.0	"CFRule(modulation)"	0
"(IV, \"major\")"	7.0	"CFRule(dominant_prep)"	0
"(IV, \"major\")"	3.333333333333333	"CFRule(6_termination)"	0
"(IV, \"major\")"	1.3333333333333333	"CFRule(^_termination)"	0
"(IV, \"minor\")"	13.5	"CFRule(m7_termination)"	0
"(IV, \"minor\")"	10.0	"CFRule(modulation)"	0
"(IV, \"minor\")"	5.0	"CFRule(dominant_prep)"	0
"(IV, \"minor\")"	2.0	"CFRule(prolongation)"	0
"(IV, \"minor\")"	0.5	"CFRule(m_termination)"	0
"(V, \"major\")"	52.2	"CFRule(7_termination)"	0
"(V, \"major\")"	24.0	"CFRule(octa_dom_subs3)"	0
"(V, \"major\")"	22.0	"CFRule(dominant_prep)"	0
"(V, \"major\")"	18.0	"CFRule(prolongation)"	0
"(V, \"major\")"	15.0	"CFRule(octa_dom_subs6)"	0
"(V, \"major\")"	13.0	"CFRule(diatonic_prep)"	0
"(V, \"major\")"	10.0	"CFRule(modulation)"	0
"(V, \"major\")"	7.0	"CFRule(diatonic_subs)"	0
"(V, \"major\")"	7.0	"CFRule(octa_dom_subs9)"	0
"(V, \"major\")"	5.2	"CFRule(m6_termination)"	0
"(V, \"major\")"	3.2	"CFRule(sus_termination)"	0
"(V, \"major\")"	2.2	"CFRule(+_termination)"	0
"(V, \"major\")"	0.2	"CFRule(^_termination)"	0
"(V, \"minor\")"	40.16666666666667	"CFRule(7_termination)"	0
"(V, \"minor\")"	21.0	"CFRule(octa_dom_subs6)"	0
"(V, \"minor\")"	20.0	"CFRule(octa_dom_subs9)"	0
"(V, \"minor\")"	20.0	"CFRule(octa_dom_subs3)"	0
"(V, \"minor\")"	15.0	"CFRule(diatonic_subs)"	0
"(V, \"minor\")"	14.0	"CFRule(prolongation)"	0
"(V, \"minor\")"	12.0	"CFRule(dominant_prep)"	0
"(V, \"minor\")"	11.0	"CFRule(diatonic_prep)"	0
"(V, \"minor\")"	10.166666666666668	"CFRule(m7_termination)"	0
"(V, \"minor\")"	7.0	"CFRule(modulation)"	0
"(V, \"minor\")"	1.1666666666666667	"CFRule(^_termination)"	0
"(V, \"minor\")"	1.1666666666666667	"CFRule(sus_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(m_termination)"	0
"(V, \"minor\")"	0.16666666666666666	"CFRule(+_termination)"	0
"(VI, \"major\")"	30.5	"CFRule(m7_termination)"	0
"(VI, \"major\")"	21.0	"CFRule(prolongation)"	0
"(VI, \"major\")"	21.0	"CFRule(dominant_prep)"	0
"(VI, \"major\")"	10.0	"CFRule(modulation)"	0
"(VI, \"major\")"	5.0	"CFRule(diatonic_prep)"	0
"(VI, \"major\")"	2.5	"CFRule(m_termination)"	0
"(VI, \"minor\")"	2.0	"CFRule(diatonic_prep)"	0
"(VI, \"minor\")"	1.3333333333333333	"CFRule(^7_termination)"	0
"(VI, \"minor\")"	1.0	"CFRule(prolongation)"	0
"(VI, \"minor\")"	1.0	"CFRule(modulation)"	0
"(VI, \"minor\")"	1.0	"CFRule(dominant_prep)"	0
"(VI, \"minor\")"	0.3333333333333333	"CFRule(^_termination)"	0
"(VI, \"minor\")"	0.3333333333333333	"CFRule(6_termination)"	0
"(VII, \"major\")"	3.5	"CFRule(o7_termination)"	0
"(VII, \"major\")"	3.0	"CFRule(modulation)"	0
"(VII, \"major\")"	2.0	"CFRule(diatonic_prep)"	0
"(VII, \"major\")"	1.5	"CFRule(%7_termination)"	0
"(VII, \"major\")"	1.0	"CFRule(prolongation)"	0
"(VII, \"major\")"	1.0	"CFRule(dominant_prep)"	0
"(VII, \"minor\")"	36.25	"CFRule(7_termination)"	0
"(VII, \"minor\")"	14.0	"CFRule(dominant_prep)"	0
"(VII, \"minor\")"	11.0	"CFRule(diatonic_prep)"	0
"(VII, \"minor\")"	10.0	"CFRule(prolongation)"	0
"(VII, \"minor\")"	6.0	"CFRule(modulation)"	0
"(VII, \"minor\")"	0.25	"CFRule(^_termination)"	0
"(VII, \"minor\")"	0.25	"CFRule(+_termination)"	0
"(VII, \"minor\")"	0.25	"CFRule(sus_termination)"	0
"(I, \"major\")"	22.474903002671915	"CFRule(diatonic_subs)"	1
"(I, \"major\")"	19.379037770047397	"CFRule(mode_change)"	1
"(I, \"major\")"	16.725669119650167	"CFRule(diatonic_prep)"	1
"(I, \"major\")"	13.778301920592655	"CFRule(^7_termination)"	1
"(I, \"major\")"	11.994132542259328	"CFRule(plagal_prep)"	1
"(I, \"major\")"	7.8920387775716385	"CFRule(prolongation)"	1
"(I, \"major\")"	2.296985184868043	"CFRule(^_termination)"	1
"(I, \"major\")"	2.063731172531182	"CFRule(6_termination)"	1
"(I, \"minor\")"	27.552174462296954	"CFRule(m7_termination)"	1
"(I, \"minor\")"	16.615365577953806	"CFRule(diatonic_prep)"	1
"(I, \"minor\")"	16.008756052320695	"CFRule(mode_change)"	1
"(I, \"minor\")"	15.174037823446389	"CFRule(diatonic_subs)"	1
"(I, \"minor\")"	7.885178365444084	"CFRule(plagal_prep)"	1
"(I, \"minor\")"	6.918397203114349	"CFRule(prolongation)"	1
"(I, \"minor\")"	3.8326436061293383	"CFRule(m_termination)"	1
"(I, \"minor\")"	3.8326436061293383	"CFRule(m^7_termination)"	1
"(II, \"major\")"	8.66871197718947	"CFRule(m7_termination)"	1
"(II, \"major\")"	7.067611166888664	"CFRule(dominant_prep)"	1
"(II, \"major\")"	3.822531970489834	"CFRule(diatonic_subs)"	1
"(II, \"major\")"	1.3266843251986171	"CFRule(m_termination)"	1
"(II, \"major\")"	0.9925077078080652	"CFRule(modulation)"	1
"(II, \"major\")"	0.8998921440860763	"CFRule(prolongation)"	1
"(II, \"major\")"	0.8947468349904103	"CFRule(diatonic_prep)"	1
"(II, \"minor\")"	5.572578270737215	"CFRule(%7_termination)"	1
"(II, \"minor\")"	4.813324575266011	"CFRule(diatonic_subs)"	1
"(II, \"minor\")"	2.835169571777435	"CFRule(modulation)"	1
"(II, \"minor\")"	1.8426618639693697	"CFRule(prolongation)"	1
"(II, \"minor\")"	1.830656142746149	"CFRule(dominant_prep)"	1
"(II, \"minor\")"	1.7997842881721526	"CFRule(diatonic_prep)"	1
"(III, \"major\")"	2.6962462261944515	"CFRule(modulation)"	1
"(III, \"major\")"	2.242012396571692	"CFRule(m7_termination)"	1
"(III, \"major\")"	1.770627536630045	"CFRule(dominant_prep)"	1
"(III, \"major\")"	0.8861713198309669	"CFRule(prolongation)"	1
"(III, \"major\")"	0.8844562167990782	"CFRule(diatonic_prep)"	1
"(III, \"major\")"	0.4422281083995391	"CFRule(m_termination)"	1
"(III, \"minor\")"	20.72124751380893	"CFRule(^7_termination)"	1
"(III, \"minor\")"	18.835350108938684	"CFRule(diatonic_prep)"	1
"(III, \"minor\")"	12.916321025759958	"CFRule(prolongation)"	1
"(III, \"minor\")"	6.819458174920288	"CFRule(dominant_prep)"	1
"(III, \"minor\")"	6.774328548435699	"CFRule(modulation)"	1
"(III, \"minor\")"	1.1844202648277702	"CFRule(^_termination)"	1
"(III, \"minor\")"	0.294818738933026	"CFRule(6_termination)"	1
"(IV, \"major\")"	11.946467622470099	"CFRule(^7_termination)"	1
"(IV, \"major\")"	6.997291942581228	"CFRule(prolongation)"	1
"(IV, \"major\")"	6.78633426965892	"CFRule(modulation)"	1
"(IV, \"major\")"	6.733166075670371	"CFRule(dominant_prep)"	1
"(IV, \"major\")"	2.9481873893302604	"CFRule(6_termination)"	1
"(IV, \"major\")"	1.1844202648277702	"CFRule(^_termination)"	1
"(IV, \"minor\")"	12.883465594326331	"CFRule(m7_termination)"	1
"(IV, \"minor\")"	9.506591938299813	"CFRule(modulation)"	1
"(IV, \"minor\")"	4.904225035956111	"CFRule(dominant_prep)"	1
"(IV, \"minor\")"	1.8580977912563679	"CFRule(prolongation)"	1
"(IV, \"minor\")"	0.4422281083995391	"CFRule(m_termination)"	1
"(V, \"major\")"	55.25866058592191	"CFRule(7_termination)"	1
"(V, \"major\")"	25.38950426157171	"CFRule(octa_dom_subs3)"	1
"(V, \"major\")"	23.167804627554943	"CFRule(dominant_prep)"	1
"(V, \"major\")"	18.153276049902473	"CFRule(prolongation)"	1
"(V, \"major\")"	15.858363933169974	"CFRule(octa_dom_subs6)"	1
"(V, \"major\")"	13.026087619800833	"CFRule(diatonic_prep)"	1
"(V, \"major\")"	9.94051300536765	"CFRule(modulation)"	1
"(V, \"major\")"	7.187668379120872	"CFRule(octa_dom_subs9)"	1
"(V, \"major\")"	6.9749956031666756	"CFRule(diatonic_subs)"	1
"(V, \"major\")"	5.9712547528661535	"CFRule(m6_termination)"	1
"(V, \"major\")"	2.8302598937570504	"CFRule(sus_termination)"	1
"(V, \"major\")"	1.945803676957972	"CFRule(+_termination)"	1
"(V, \"major\")"	0.17689124335981565	"CFRule(^_termination)"	1
"(V, \"minor\")"	39.77225314838603	"CFRule(7_termination)"	1
"(V, \"minor\")"	19.69182772957206	"CFRule(octa_dom_subs6)"	1
"(V, \"minor\")"	18.639291415647897	"CFRule(octa_dom_subs9)"	1
"(V, \"minor\")"	18.601559148946343	"CFRule(octa_dom_subs3)"	1
"(V, \"minor\")"	14.100383325484072	"CFRule(diatonic_subs)"	1
"(V, \"minor\")"	13.070143350974456	"CFRule(prolongation)"	1
"(V, \"minor\")"	10.949634795839119	"CFRule(dominant_prep)"	1
"(V, \"minor\")"	10.493954337012214	"CFRule(diatonic_prep)"	1
"(V, \"minor\")"	9.719175222978098	"CFRule(m7_termination)"	1
"(V, \"minor\")"	6.637120305884605	"CFRule(modulation)"	1
"(V, \"minor\")"	1.049016616584478	"CFRule(^_termination)"	1
"(V, \"minor\")"	1.0318655862655912	"CFRule(sus_termination)"	1
"(V, \"minor\")"	0.147409369466513	"CFRule(m_termination)"	1
"(V, \"minor\")"	0.147409369466513	"CFRule(+_termination)"	1
"(VI, \"major\")"	31.72331980463976	"CFRule(m7_termination)"	1
"(VI, \"major\")"	21.302309476515536	"CFRule(prolongation)"	1
"(VI, \"major\")"	20.811790009395374	"CFRule(dominant_prep)"	1
"(VI, \"major\")"	9.853042750741329	"CFRule(modulation)"	1
"(VI, \"major\")"	4.494315411334716	"CFRule(diatonic_prep)"	1
"(VI, \"major\")"	2.2111405419976955	"CFRule(m_termination)"	1
"(VI, \"minor\")"	1.7689124335981563	"CFRule(diatonic_prep)"	1
"(VI, \"minor\")"	1.1809900587639928	"CFRule(^7_termination)"	1
"(VI, \"minor\")"	0.9153280713730745	"CFRule(modulation)"	1
"(VI, \"minor\")"	0.8981770410541876	"CFRule(prolongation)"	1
"(VI, \"minor\")"	0.8947468349904103	"CFRule(dominant_prep)"	1
"(VI, \"minor\")"	0.3068244601562468	"CFRule(^_termination)"	1
"(VI, \"minor\")"	0.294818738933026	"CFRule(6_termination)"	1
"(VII, \"major\")"	3.370013243898963	"CFRule(o7_termination)"	1
"(VII, \"major\")"	3.1833354872508375	"CFRule(modulation)"	1
"(VII, \"major\")"	1.820365524554817	"CFRule(diatonic_prep)"	1
"(VII, \"major\")"	1.3352598403580604	"CFRule(%7_termination)"	1
"(VII, \"major\")"	0.9136129683411858	"CFRule(prolongation)"	1
"(VII, \"major\")"	0.8913166289266329	"CFRule(dominant_prep)"	1
"(VII, \"minor\")"	34.91546930402935	"CFRule(7_termination)"	1
"(VII, \"minor\")"	14.142082745904883	"CFRule(dominant_prep)"	1
"(VII, \"minor\")"	10.044597342657378	"CFRule(diatonic_prep)"	1
"(VII, \"minor\")"	9.448278435215599	"CFRule(prolongation)"	1
"(VII, \"minor\")"	5.919029083178729	"CFRule(modulation)"	1
"(VII, \"minor\")"	0.22282915723165822	"CFRule(^_termination)"	1
"(VII, \"minor\")"	0.22111405419976954	"CFRule(+_termination)"	1
"(VII, \"minor\")"	0.22111405419976954	"CFRule(sus_termination)"	1
"(I, \"major\")"	21.843551380810656	"CFRule(diatonic_subs)"	2
"(I, \"major\")"	20.020485491974057	"CFRule(mode_change)"	2
"(I, \"major\")"	17.07808859593299	"CFRule(diatonic_prep)"	2
"(I, \"major\")"	13.82552665702619	"CFRule(^7_termination)"	2
"(I, \"major\")"	11.941756403489581	"CFRule(plagal_prep)"	2
"(I, \"major\")"	7.803744119821161	"CFRule(prolongation)"	2
"(I, \"major\")"	2.3988894602082236	"CFRule(^_termination)"	2
"(I, \"major\")"	2.089057777711139	"CFRule(6_termination)"	2
"(I, \"minor\")"	27.24744603831889	"CFRule(m7_termination)"	2
"(I, \"minor\")"	16.86221209305438	"CFRule(diatonic_prep)"	2
"(I, \"minor\")"	16.63601069995322	"CFRule(mode_change)"	2
"(I, \"minor\")"	15.500338750793343	"CFRule(diatonic_subs)"	2
"(I, \"minor\")"	8.411366636437476	"CFRule(plagal_prep)"	2
"(I, \"minor\")"	7.113335773411314	"CFRule(prolongation)"	2
"(I, \"minor\")"	4.438148144808713	"CFRule(m^7_termination)"	2
"(I, \"minor\")"	4.074973105505546	"CFRule(m_termination)"	2
"(II, \"major\")"	9.058851671315121	"CFRule(m7_termination)"	2
"(II, \"major\")"	7.344934473737338	"CFRule(dominant_prep)"	2
"(II, \"major\")"	3.493425694485256	"CFRule(diatonic_subs)"	2
"(II, \"major\")"	1.5576309355402862	"CFRule(m_termination)"	2
"(II, \"major\")"	1.005411242166464	"CFRule(modulation)"	2
"(II, \"major\")"	0.8354653474864331	"CFRule(prolongation)"	2
"(II, \"major\")"	0.8007373401691755	"CFRule(diatonic_prep)"	2
"(II, \"minor\")"	5.4672483121427184	"CFRule(%7_termination)"	2
"(II, \"minor\")"	4.389462706743806	"CFRule(diatonic_subs)"	2
"(II, \"minor\")"	2.9303231806007384	"CFRule(modulation)"	2
"(II, \"minor\")"	1.8834436000672952	"CFRule(diatonic_prep)"	2
"(II, \"minor\")"	1.8269634712039031	"CFRule(dominant_prep)"	2
"(II, \"minor\")"	1.647376428049759	"CFRule(prolongation)"	2
"(III, \"major\")"	2.528706997377448	"CFRule(modulation)"	2
"(III, \"major\")"	2.045293902352281	"CFRule(m7_termination)"	2
"(III, \"major\")"	1.5925538046057996	"CFRule(dominant_prep)"	2
"(III, \"major\")"	0.8501710586557588	"CFRule(prolongation)"	2
"(III, \"major\")"	0.7931320964203523	"CFRule(diatonic_prep)"	2
"(III, \"major\")"	0.49489291474640457	"CFRule(m_termination)"	2
"(III, \"minor\")"	21.698239551450058	"CFRule(^7_termination)"	2
"(III, \"minor\")"	18.713380710990318	"CFRule(diatonic_prep)"	2
"(III, \"minor\")"	13.190443399181472	"CFRule(prolongation)"	2
"(III, \"minor\")"	6.869547578174582	"CFRule(dominant_prep)"	2
"(III, \"minor\")"	6.581836550738932	"CFRule(modulation)"	2
"(III, \"minor\")"	1.2132958156454494	"CFRule(^_termination)"	2
"(III, \"minor\")"	0.2633200873386526	"CFRule(6_termination)"	2
"(IV, \"major\")"	11.561383674831337	"CFRule(^7_termination)"	2
"(IV, \"major\")"	6.584629985837469	"CFRule(modulation)"	2
"(IV, \"major\")"	6.417803332041206	"CFRule(prolongation)"	2
"(IV, \"major\")"	6.213615211675628	"CFRule(dominant_prep)"	2
"(IV, \"major\")"	2.641130459397512	"CFRule(6_termination)"	2
"(IV, \"major\")"	1.3576142810453975	"CFRule(^_termination)"	2
"(IV, \"minor\")"	12.954929029998372	"CFRule(m7_termination)"	2
"(IV, \"minor\")"	10.257612404589604	"CFRule(modulation)"	2
"(IV, \"minor\")"	5.189071787739832	"CFRule(dominant_prep)"	2
"(IV, \"minor\")"	1.8419577305267738	"CFRule(prolongation)"	2
"(IV, \"minor\")"	0.40132379981676786	"CFRule(m_termination)"	2
"(V, \"major\")"	55.73334350453826	"CFRule(7_termination)"	2
"(V, \"major\")"	25.501389430183995	"CFRule(octa_dom_subs3)"	2
"(V, \"major\")"	23.629657945663187	"CFRule(dominant_prep)"	2
"(V, \"major\")"	18.54506492988859	"CFRule(prolongation)"	2
"(V, \"major\")"	15.440707977506769	"CFRule(octa_dom_subs6)"	2
"(V, \"major\")"	13.489893934004739	"CFRule(diatonic_prep)"	2
"(V, \"major\")"	9.933096200904407	"CFRule(modulation)"	2
"(V, \"major\")"	6.9526007661404465	"CFRule(octa_dom_subs9)"	2
"(V, \"major\")"	6.864148807426649	"CFRule(diatonic_subs)"	2
"(V, \"major\")"	5.333281489285696	"CFRule(m6_termination)"	2
"(V, \"major\")"	3.3953695480529515	"CFRule(sus_termination)"	2
"(V, \"major\")"	2.239062412329433	"CFRule(+_termination)"	2
"(V, \"major\")"	0.21984282328888366	"CFRule(^_termination)"	2
"(V, \"minor\")"	38.656728668303785	"CFRule(7_termination)"	2
"(V, \"minor\")"	18.621956341511922	"CFRule(octa_dom_subs6)"	2
"(V, \"minor\")"	17.521696146540716	"CFRule(octa_dom_subs9)"	2
"(V, \"minor\")"	17.472136051031665	"CFRule(octa_dom_subs3)"	2
"(V, \"minor\")"	13.721475098034249	"CFRule(diatonic_subs)"	2
"(V, \"minor\")"	12.205001854519345	"CFRule(prolongation)"	2
"(V, \"minor\")"	10.667881368488608	"CFRule(dominant_prep)"	2
"(V, \"minor\")"	10.349697509421548	"CFRule(diatonic_prep)"	2
"(V, \"minor\")"	9.800428915785591	"CFRule(m7_termination)"	2
"(V, \"minor\")"	6.41963980800373	"CFRule(modulation)"	2
"(V, \"minor\")"	1.0844292070746608	"CFRule(^_termination)"	2
"(V, \"minor\")"	1.0548373506698518	"CFRule(sus_termination)"	2
"(V, \"minor\")"	0.14434738128690416	"CFRule(m_termination)"	2
"(V, \"minor\")"	0.13800371247811521	"CFRule(+_termination)"	2
"(VI, \"major\")"	29.380682263674284	"CFRule(m7_termination)"	2
